GeneID	GOTerm	GOTermDescription	Description	Alias	EntrezID	Source
SCT1	GO:0006629	"""Lipid metabolism"""	Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase	YBL011W|GAT2|bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1	20180922	UniProt
CAT2	GO:0006629	"""Lipid metabolism"""	Carnitine acetyl-CoA transferase	YML042W|YCAT|carnitine O-acetyltransferase CAT2	20180922	UniProt
HFA1	GO:0006629	"""Lipid metabolism"""	Mitochondrial acetyl-coenzyme A carboxylase	YMR207C|acetyl-CoA carboxylase HFA1	20180922	UniProt
TGL1	GO:0006629	"""Lipid metabolism"""	Steryl ester hydrolase	YKL140W|YKL5	20180922	UniProt
OAR1	GO:0006629	"""Lipid metabolism"""	Mitochondrial 3-oxoacyl-[acyl-carrier-protein] reductase	YKL055C|3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)	20180922	UniProt
SFK1	GO:0006629	"""Lipid metabolism"""	Plasma membrane protein that may act to generate normal levels of PI4P	YKL051W	20180922	UniProt
HES1	GO:0006629	"""Lipid metabolism"""	Protein implicated in the regulation of ergosterol biosynthesis	YOR237W|OSH5|oxysterol-binding protein related protein HES1	20180922	UniProt
KES1	GO:0006629	"""Lipid metabolism"""	One of seven members of the yeast oxysterol binding protein family	YPL145C|BSR3|OSH4|LPI3|oxysterol-binding protein KES1	20180922	UniProt
AUR1	GO:0006629	"""Lipid metabolism"""	Phosphatidylinositol:ceramide phosphoinositol transferase	YKL004W|inositol phosphorylceramide synthase	20180922	UniProt
IRS4	GO:0006629	"""Lipid metabolism"""	EH domain-containing protein	YKR019C	20180922	UniProt
SPO14	GO:0006629	"""Lipid metabolism"""	Phospholipase D	YKR031C|PLD1|phospholipase D	20180922	UniProt
TGL4	GO:0006629	"""Lipid metabolism"""	Multifunctional lipase/hydrolase/phospholipase	YKR089C|STC1	20180922	InterPro
TGL4	GO:0006629	"""Lipid metabolism"""	Multifunctional lipase/hydrolase/phospholipase	YKR089C|STC1	20180922	InterPro
TGL4	GO:0006629	"""Lipid metabolism"""	Multifunctional lipase/hydrolase/phospholipase	YKR089C|STC1	20180922	UniProt
FRM2	GO:0006629	"""Lipid metabolism"""	"Type II nitroreductase, using NADH as reductant"	YCL026C-A|YCLX08C|type II nitroreductase	20180922	UniProt
CST26	GO:0006629	"""Lipid metabolism"""	Acyltransferase	YBR042C|PSI1|putative acyltransferase	20180922	UniProt
IFA38	GO:0006629	"""Lipid metabolism"""	Microsomal beta-keto-reductase	YBR159W|ketoreductase	20180922	UniProt
TSC10	GO:0006629	"""Lipid metabolism"""	3-ketosphinganine reductase	YBR265W|3-dehydrosphinganine reductase	20180922	UniProt
ERG7	GO:0006629	"""Lipid metabolism"""	Lanosterol synthase	YHR072W|lanosterol synthase ERG7	20180922	UniProt
LAG1	GO:0006629	"""Lipid metabolism"""	Ceramide synthase component	YHL003C|sphingosine N-acyltransferase LAG1	20180922	UniProt
GEP4	GO:0006629	"""Lipid metabolism"""	Mitochondrial phosphatidylglycerophosphatase (PGP phosphatase)	YHR100C|phosphatidylglycerophosphatase	20180922	UniProt
PLB1	GO:0006629	"""Lipid metabolism"""	Phospholipase B (lysophospholipase) involved in lipid metabolism	YMR008C|lysophospholipase	20180922	UniProt
FAA2	GO:0006629	"""Lipid metabolism"""	Medium chain fatty acyl-CoA synthetase	YER015W|FAM1|medium-chain fatty acid-CoA ligase FAA2	20180922	UniProt
ELO1	GO:0006629	"""Lipid metabolism"""	"Elongase I, medium-chain acyl elongase"	YJL196C|fatty acid elongase ELO1	20180922	UniProt
YND1	GO:0006629	"""Lipid metabolism"""	Apyrase with wide substrate specificity	YER005W|YEJ5|APY1|apyrase	20180922	UniProt
YAT2	GO:0006629	"""Lipid metabolism"""	Carnitine acetyltransferase	YER024W|carnitine O-acetyltransferase YAT2	20180922	UniProt
ISC1	GO:0006629	"""Lipid metabolism"""	Inositol phosphosphingolipid phospholipase C	YER019W|inositol phosphosphingolipid phospholipase	20180922	UniProt
ERG28	GO:0006629	"""Lipid metabolism"""	Endoplasmic reticulum membrane protein	YER044C|BUD18	20180922	UniProt
TGL3	GO:0006629	"""Lipid metabolism"""	Bifunctional triacylglycerol lipase and LPE acyltransferase	YMR313C|bifunctional triglyceride lipase/lysophosphatidylethanolamine acyltransferase	20180922	InterPro
TGL3	GO:0006629	"""Lipid metabolism"""	Bifunctional triacylglycerol lipase and LPE acyltransferase	YMR313C|bifunctional triglyceride lipase/lysophosphatidylethanolamine acyltransferase	20180922	InterPro
TGL3	GO:0006629	"""Lipid metabolism"""	Bifunctional triacylglycerol lipase and LPE acyltransferase	YMR313C|bifunctional triglyceride lipase/lysophosphatidylethanolamine acyltransferase	20180922	UniProt
DFG10	GO:0006629	"""Lipid metabolism"""	Probable polyprenol reductase	YIL049W|putative polyprenol reductase	20180922	InterPro
INP51	GO:0006629	"""Lipid metabolism"""	"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase"	YIL002C|SJL1|phosphoinositide 5-phosphatase INP51	20180922	UniProt
PHS1	GO:0006629	"""Lipid metabolism"""	Essential 3-hydroxyacyl-CoA dehydratase of the ER membrane	YJL097W|enoyl-CoA hydratase PHS1	20180922	UniProt
LCB2	GO:0006629	"""Lipid metabolism"""	Component of serine palmitoyltransferase	YDR062W|TSC1|SCS1|serine C-palmitoyltransferase LCB2	20180922	UniProt
IAH1	GO:0006629	"""Lipid metabolism"""	Isoamyl acetate-hydrolyzing esterase	YOR126C|isoamyl acetate-hydrolyzing esterase	20180922	UniProt
LCB3	GO:0006629	"""Lipid metabolism"""	Long-chain base-1-phosphate phosphatase	YJL134W|LBP1|YSR2|sphinganine kinase LCB3	20180922	UniProt
TAX4	GO:0006629	"""Lipid metabolism"""	EH domain-containing protein	YJL083W	20180922	UniProt
LIH1	GO:0006629	"""Lipid metabolism"""	Putative lipase	YJR107W|putative lipase	20180922	InterPro
LIH1	GO:0006629	"""Lipid metabolism"""	Putative lipase	YJR107W|putative lipase	20180922	UniProt
YJR098C	GO:0006629	"""Lipid metabolism"""	Putative protein of unknown function	YJR098C	20180922	InterPro
INP52	GO:0006629	"""Lipid metabolism"""	Polyphosphatidylinositol phosphatase	YNL106C|SJL2|phosphatidylinositol-3-/phosphoinositide 5-phosphatase INP52	20180922	UniProt
PSD2	GO:0006629	"""Lipid metabolism"""	Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes	YGR170W|phosphatidylserine decarboxylase 2	20180922	UniProt
ERG26	GO:0006629	"""Lipid metabolism"""	C-3 sterol dehydrogenase	YGL001C|sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating)	20180922	UniProt
SPO1	GO:0006629	"""Lipid metabolism"""	Meiosis-specific prospore protein	YNL012W|putative carboxylic ester hydrolase	20180922	UniProt
APP1	GO:0006629	"""Lipid metabolism"""	"Phosphatidate phosphatase, converts phosphatidate to diacylglycerol"	YNL094W|phosphatidate phosphatase APP1	20180922	UniProt
ACC1	GO:0006629	"""Lipid metabolism"""	"Acetyl-CoA carboxylase, biotin containing enzyme"	YNR016C|MTR7|FAS3|ABP2|acetyl-CoA carboxylase ACC1	20180922	UniProt
FMP30	GO:0006629	"""Lipid metabolism"""	Protein with a role in maintaining mitochondrial morphology	YPL103C|N-acetylphosphatidylethanolamine-hydrolyzing phospholipase D	20180922	UniProt
GDE1	GO:0006629	"""Lipid metabolism"""	Glycerophosphocholine (GroPCho) phosphodiesterase	YPL110C|glycerophosphocholine phosphodiesterase	20180922	InterPro
GDE1	GO:0006629	"""Lipid metabolism"""	Glycerophosphocholine (GroPCho) phosphodiesterase	YPL110C|glycerophosphocholine phosphodiesterase	20180922	InterPro
SCS7	GO:0006629	"""Lipid metabolism"""	Sphingolipid alpha-hydroxylase	YMR272C|FAH1|fatty acid alpha-hydroxylase	20180922	UniProt
SCS7	GO:0006629	"""Lipid metabolism"""	Sphingolipid alpha-hydroxylase	YMR272C|FAH1|fatty acid alpha-hydroxylase	20180922	InterPro
EKI1	GO:0006629	"""Lipid metabolism"""	Ethanolamine kinase	YDR147W|bifunctional choline kinase/ethanolamine kinase EKI1	20180922	UniProt
DPL1	GO:0006629	"""Lipid metabolism"""	Dihydrosphingosine phosphate lyase	YDR294C|BST1|sphinganine-1-phosphate aldolase DPL1	20180922	UniProt
ATG26	GO:0006629	"""Lipid metabolism"""	UDP-glucose:sterol glucosyltransferase	YLR189C|UGT51	20180922	UniProt
KEI1	GO:0006629	"""Lipid metabolism"""	Component of inositol phosphorylceramide (IPC) synthase	YDR367W	20180922	UniProt
LOA1	GO:0006629	"""Lipid metabolism"""	Lysophosphatidic acid acyltransferase	YPR139C|VPS66|lysophosphatidic acid acyltransferase LOA1	20180922	UniProt
ARV1	GO:0006629	"""Lipid metabolism"""	Cortical ER protein	YLR242C|sterol homeostasis protein ARV1	20180922	UniProt
CSR1	GO:0006629	"""Lipid metabolism"""	Phosphatidylinositol transfer protein	YLR380W|SFH2	20180922	UniProt
CRD1	GO:0006629	"""Lipid metabolism"""	Cardiolipin synthase	YDL142C|CLS1|cardiolipin synthase	20180922	UniProt
YEH2	GO:0006629	"""Lipid metabolism"""	Steryl ester hydrolase	YLR020C|sterol esterase	20180922	UniProt
OPI10	GO:0006629	"""Lipid metabolism"""	Protein with a possible role in phospholipid biosynthesis	YOL032W	20180922	UniProt
ALE1	GO:0006629	"""Lipid metabolism"""	Broad-specificity lysophospholipid acyltransferase	YOR175C|SLC4|LPT1|LCA1|lysophospholipid acyltransferase	20180922	UniProt
DCI1	GO:0006629	"""Lipid metabolism"""	Peroxisomal protein	YOR180C|ECI2|putative dodecenoyl-CoA isomerase DCI1	20180922	UniProt
DGA1	GO:0006629	"""Lipid metabolism"""	Diacylglycerol acyltransferase	YOR245C|diacylglycerol O-acyltransferase	20180922	UniProt
PGC1	GO:0006629	"""Lipid metabolism"""	Phosphatidylglycerol phospholipase C	YPL206C|phosphatidylglycerol phospholipase	20180922	InterPro
PGC1	GO:0006629	"""Lipid metabolism"""	Phosphatidylglycerol phospholipase C	YPL206C|phosphatidylglycerol phospholipase	20180922	InterPro
PGC1	GO:0006629	"""Lipid metabolism"""	Phosphatidylglycerol phospholipase C	YPL206C|phosphatidylglycerol phospholipase	20180922	UniProt
PPT2	GO:0006629	"""Lipid metabolism"""	Phosphopantetheine:protein transferase (PPTase)	YPL148C|holo-[acyl-carrier-protein] synthase	20180922	UniProt
TGL5	GO:0006629	"""Lipid metabolism"""	Bifunctional triacylglycerol lipase and LPA acyltransferase	YOR081C|STC2	20180922	UniProt
YDL109C	GO:0006629	"""Lipid metabolism"""	Putative lipase	YDL109C|putative lipase	20180922	UniProt
YDR018C	GO:0006629	"""Lipid metabolism"""	Probable membrane protein with three predicted transmembrane domains	YDR018C|putative acyltransferase	20180922	UniProt
NCR1	GO:0006629	"""Lipid metabolism"""	Vacuolar membrane protein	YPL006W|sphingolipid transporter	20180922	UniProt
DDL1	GO:0006629	"""Lipid metabolism"""	DDHD domain-containing phospholipase A1	YOR022C|putative carboxylic ester hydrolase	20180922	UniProt
LCB4	GO:0006629	"""Lipid metabolism"""	Sphingoid long-chain base kinase	YOR171C|sphinganine kinase LCB4	20180922	UniProt
MCT1	GO:0006629	"""Lipid metabolism"""	Predicted malonyl-CoA:ACP transferase	YOR221C|[acyl-carrier-protein] S-malonyltransferase	20180922	UniProt
IZH2	GO:0006629	"""Lipid metabolism"""	Plasma membrane receptor for plant antifungal osmotin	YOL002C|PHO36|PAQR-type receptor	20180922	UniProt
ERG27	GO:0006629	"""Lipid metabolism"""	3-keto sterol reductase	YLR100W|3-keto-steroid reductase	20180922	UniProt
SRF1	GO:0006629	"""Lipid metabolism"""	Regulator of phospholipase D (Spo14p)	YDL133W	20180922	UniProt
RPO21	GO:0006366	"""Transcription"""	RNA polymerase II largest subunit B220	YDL140C|RPB1|RPB220|SUA8|B220|DNA-directed RNA polymerase II core subunit RPO21	20180922	InterPro
RPO21	GO:0006366	"""Transcription"""	RNA polymerase II largest subunit B220	YDL140C|RPB1|RPB220|SUA8|B220|DNA-directed RNA polymerase II core subunit RPO21	20100119	SGD
RAD6	GO:0006366	"""Transcription"""	Ubiquitin-conjugating enzyme (E2)	YGL058W|PSO8|UBC2|E2 ubiquitin-conjugating protein RAD6	20091111	SGD
KIN28	GO:0006366	"""Transcription"""	"Serine/threonine protein kinase, subunit of transcription factor TFIIH"	YDL108W|TFIIH complex serine/threonine-protein kinase subunit KIN28	20100519	SGD
KIN28	GO:0006366	"""Transcription"""	"Serine/threonine protein kinase, subunit of transcription factor TFIIH"	YDL108W|TFIIH complex serine/threonine-protein kinase subunit KIN28	20100601	SGD
KIN28	GO:0006366	"""Transcription"""	"Serine/threonine protein kinase, subunit of transcription factor TFIIH"	YDL108W|TFIIH complex serine/threonine-protein kinase subunit KIN28	20100601	SGD
RAD3	GO:0006366	"""Transcription"""	5' to 3' DNA helicase	YER171W|REM1|TFIIH/NER complex ATP-dependent 5'-3' DNA helicase subunit RAD3	20100519	SGD
SPT3	GO:0006366	"""Transcription"""	Subunit of the SAGA and SAGA-like transcriptional regulatory complexes	YDR392W|transcriptional regulator SPT3	20080204	SGD
RAD2	GO:0006366	"""Transcription"""	Single-stranded DNA endonuclease	YGR258C|ssDNA endodeoxyribonuclease RAD2	20071019	SGD
RAD2	GO:0006366	"""Transcription"""	Single-stranded DNA endonuclease	YGR258C|ssDNA endodeoxyribonuclease RAD2	20071019	SGD
RPB2	GO:0006366	"""Transcription"""	RNA polymerase II second largest subunit B150	YOR151C|B150|RPB150|RPO22|SIT2|SOH2|DNA-directed RNA polymerase II core subunit RPB2	20090512	SGD
NHP6B	GO:0006366	"""Transcription"""	High-mobility group (HMG) protein	YBR089C-A|YBR090C-A|high-mobility group nucleosome-binding protein	20100316	SGD
TAF13	GO:0006366	"""Transcription"""	TFIID subunit (19 kDa)	YML098W|TAF19|FUN81|TafII19	20090819	SGD
TAF13	GO:0006366	"""Transcription"""	TFIID subunit (19 kDa)	YML098W|TAF19|FUN81|TafII19	20090819	SGD
RPB3	GO:0006366	"""Transcription"""	RNA polymerase II third largest subunit B44	YIL021W|B44|DNA-directed RNA polymerase II core subunit RPB3	20100119	SGD
RPB4	GO:0006366	"""Transcription"""	RNA polymerase II subunit B32	YJL140W|CTF15|B32|DNA-directed RNA polymerase II subunit RPB4	20100115	SGD
RPB5	GO:0006366	"""Transcription"""	RNA polymerase subunit ABC27	YBR154C|ABC27|DNA-directed RNA polymerase core subunit RPB5	20100119	SGD
RPB5	GO:0006366	"""Transcription"""	RNA polymerase subunit ABC27	YBR154C|ABC27|DNA-directed RNA polymerase core subunit RPB5	20100119	SGD
RPB5	GO:0006366	"""Transcription"""	RNA polymerase subunit ABC27	YBR154C|ABC27|DNA-directed RNA polymerase core subunit RPB5	20100119	SGD
RPO26	GO:0006366	"""Transcription"""	RNA polymerase subunit ABC23	YPR187W|ABC23|RPB6|DNA-directed RNA polymerase core subunit RPO26	20100119	SGD
RPB8	GO:0006366	"""Transcription"""	RNA polymerase subunit ABC14.5	YOR224C|ABC14.5|DNA-directed RNA polymerase core subunit RPB8	20100120	SGD
RPB10	GO:0006366	"""Transcription"""	RNA polymerase subunit ABC10-beta	YOR210W|ABC10-beta|DNA-directed RNA polymerase core subunit RPB10	20100119	SGD
TAF2	GO:0006366	"""Transcription"""	TFIID subunit (150 kDa)	YCR042C|TSM1|TAF150|TafII150	20090826	SGD
TAF2	GO:0006366	"""Transcription"""	TFIID subunit (150 kDa)	YCR042C|TSM1|TAF150|TafII150	20090826	SGD
RPB11	GO:0006366	"""Transcription"""	RNA polymerase II subunit B12.5	YOL005C|B12.5|DNA-directed RNA polymerase II core subunit RPB11	20180922	InterPro
RPB9	GO:0006366	"""Transcription"""	RNA polymerase II subunit B12.6	YGL070C|SHI|SSU73|B12.6|DNA-directed RNA polymerase II core subunit RPB9	20100119	SGD
TFB1	GO:0006366	"""Transcription"""	Subunit of TFIIH and nucleotide excision repair factor 3 complexes	YDR311W|TFIIH/NER complex subunit TFB1	20100519	SGD
RPB7	GO:0006366	"""Transcription"""	RNA polymerase II subunit B16	YDR404C|B16|DNA-directed RNA polymerase II subunit RPB7	20100119	SGD
TAF14	GO:0006366	"""Transcription"""	"Subunit of TFIID, TFIIF, INO80, SWI/SNF, and NuA3 complexes"	YPL129W|ANC1|TafII30|SWP29|TAF30|TFG3|TATA-binding protein-associated factor TAF14	20090819	SGD
TAF14	GO:0006366	"""Transcription"""	"Subunit of TFIID, TFIIF, INO80, SWI/SNF, and NuA3 complexes"	YPL129W|ANC1|TafII30|SWP29|TAF30|TFG3|TATA-binding protein-associated factor TAF14	20090819	SGD
TFA1	GO:0006366	"""Transcription"""	TFIIE large subunit	YKL028W|transcription factor TFIIE subunit TFA1	20120113	SGD
TFA1	GO:0006366	"""Transcription"""	TFIIE large subunit	YKL028W|transcription factor TFIIE subunit TFA1	20120113	SGD
TFA1	GO:0006366	"""Transcription"""	TFIIE large subunit	YKL028W|transcription factor TFIIE subunit TFA1	20120113	SGD
TFA1	GO:0006366	"""Transcription"""	TFIIE large subunit	YKL028W|transcription factor TFIIE subunit TFA1	20120113	SGD
TFA1	GO:0006366	"""Transcription"""	TFIIE large subunit	YKL028W|transcription factor TFIIE subunit TFA1	20120113	SGD
TFA2	GO:0006366	"""Transcription"""	TFIIE small subunit	YKR062W|transcription factor TFIIE subunit TFA2	20120113	SGD
TFA2	GO:0006366	"""Transcription"""	TFIIE small subunit	YKR062W|transcription factor TFIIE subunit TFA2	20120113	SGD
TFA2	GO:0006366	"""Transcription"""	TFIIE small subunit	YKR062W|transcription factor TFIIE subunit TFA2	20120113	SGD
TFA2	GO:0006366	"""Transcription"""	TFIIE small subunit	YKR062W|transcription factor TFIIE subunit TFA2	20120113	SGD
CCL1	GO:0006366	"""Transcription"""	Cyclin associated with protein kinase Kin28p	YPR025C|TFIIH complex kinase subunit CCL1	20100519	SGD
TAF5	GO:0006366	"""Transcription"""	Subunit (90 kDa) of TFIID and SAGA complexes	YBR198C|TAF90|TafII90|chromatin modification protein	20090826	SGD
TAF5	GO:0006366	"""Transcription"""	Subunit (90 kDa) of TFIID and SAGA complexes	YBR198C|TAF90|TafII90|chromatin modification protein	20090826	SGD
SOH1	GO:0006366	"""Transcription"""	Subunit of the RNA polymerase II mediator complex	YGL127C|MED31	20090420	SGD
SOH1	GO:0006366	"""Transcription"""	Subunit of the RNA polymerase II mediator complex	YGL127C|MED31	20021009	SGD
RPB11	GO:0006366	"""Transcription"""	RNA polymerase II subunit B12.5	YOL005C|B12.5|DNA-directed RNA polymerase II core subunit RPB11	20100119	SGD
RTR1	GO:0006366	"""Transcription"""	CTD phosphatase	YER139C|RNA polymerase II subunit B1 CTD phosphatase RTR1	20080521	SGD
RTR1	GO:0006366	"""Transcription"""	CTD phosphatase	YER139C|RNA polymerase II subunit B1 CTD phosphatase RTR1	20080521	SGD
RTR1	GO:0006366	"""Transcription"""	CTD phosphatase	YER139C|RNA polymerase II subunit B1 CTD phosphatase RTR1	20080521	SGD
RTR1	GO:0006366	"""Transcription"""	CTD phosphatase	YER139C|RNA polymerase II subunit B1 CTD phosphatase RTR1	20080521	SGD
RTR1	GO:0006366	"""Transcription"""	CTD phosphatase	YER139C|RNA polymerase II subunit B1 CTD phosphatase RTR1	20080521	SGD
RTR1	GO:0006366	"""Transcription"""	CTD phosphatase	YER139C|RNA polymerase II subunit B1 CTD phosphatase RTR1	20080521	SGD
RPC10	GO:0006366	"""Transcription"""	"RNA polymerase subunit ABC10-alpha, found in RNA pol I, II, and III"	YHR143W-A|RPB12|ABC10-alpha|DNA-directed RNA polymerase core subunit RPC10	20100119	SGD
TAF1	GO:0006366	"""Transcription"""	"TFIID subunit, involved in RNA pol II transcription initiation"	YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4	20090819	SGD
TAF1	GO:0006366	"""Transcription"""	"TFIID subunit, involved in RNA pol II transcription initiation"	YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4	20090819	SGD
TAF1	GO:0006366	"""Transcription"""	"TFIID subunit, involved in RNA pol II transcription initiation"	YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4	20090819	SGD
TAF1	GO:0006366	"""Transcription"""	"TFIID subunit, involved in RNA pol II transcription initiation"	YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4	20090819	SGD
TAF4	GO:0006366	"""Transcription"""	TFIID subunit (48 kDa)	YMR005W|MPT1|TAF48|TSG2|TafII48	20090826	SGD
TAF4	GO:0006366	"""Transcription"""	TFIID subunit (48 kDa)	YMR005W|MPT1|TAF48|TSG2|TafII48	20090826	SGD
TAF6	GO:0006366	"""Transcription"""	Subunit (60 kDa) of TFIID and SAGA complexes	YGL112C|TAF60|TafII60	20090818	SGD
TAF6	GO:0006366	"""Transcription"""	Subunit (60 kDa) of TFIID and SAGA complexes	YGL112C|TAF60|TafII60	20090818	SGD
NUT1	GO:0006366	"""Transcription"""	Component of the RNA polymerase II mediator complex	YGL151W|MED5|SSX4	20090420	SGD
INO80	GO:0006366	"""Transcription"""	ATPase and nucleosome spacing factor	YGL150C|chromatin-remodeling ATPase INO80	20021011	SGD
INO80	GO:0006366	"""Transcription"""	ATPase and nucleosome spacing factor	YGL150C|chromatin-remodeling ATPase INO80	20021011	SGD
